fips,state_abbr,county_name,park_access_pct,life_expectancy,inactivity_chk,smoking_chk,year
45081,SC,Saluda County,40.300000000000004,75.086004556,29.799999999999997,,2024
45083,SC,Spartanburg County,34.5,74.305473511,24.7,,2024
45085,SC,Sumter County,41.9,72.697940686,31.5,,2024
45087,SC,Union County,41.099999999999994,69.941835731,33.900000000000006,,2024
45089,SC,Williamsburg County,46.5,70.462098298,31.2,,2024
45091,SC,York County,33.6,76.818622118,21.2,,2024
46003,SD,Aurora County,38.800000000000004,76.434595379,23.1,,2024
46005,SD,Beadle County,36.9,78.13261417,27.0,,2024
46007,SD,Bennett County,43.0,69.474325617,30.4,,2024
46009,SD,Bon Homme County,36.8,78.118779112,24.4,,2024
46011,SD,Brookings County,33.6,80.687460614,20.200000000000003,,2024
46013,SD,Brown County,36.7,79.457128151,23.5,,2024
46015,SD,Brule County,38.800000000000004,77.915008418,25.2,,2024
46017,SD,Buffalo County,47.199999999999996,55.918957901,37.1,,2024
46019,SD,Butte County,37.8,77.093287189,25.900000000000002,,2024
46021,SD,Campbell County,32.1,78.035495591,21.099999999999998,,2024
46023,SD,Charles Mix County,40.1,71.330547408,28.000000000000004,,2024
46025,SD,Clark County,33.0,80.39102669,23.7,,2024
46027,SD,Clay County,35.6,77.829503556,22.2,,2024
46029,SD,Codington County,37.2,78.749934566,23.200000000000003,,2024
46031,SD,Corson County,43.7,61.424064416,35.8,,2024
46033,SD,Custer County,38.1,80.938669958,22.8,,2024
46035,SD,Davison County,40.300000000000004,78.202648359,24.6,,2024
46037,SD,Day County,39.0,78.086208697,24.4,,2024
46039,SD,Deuel County,39.4,82.066913346,21.4,,2024
46041,SD,Dewey County,44.9,61.360466163,35.9,,2024
46043,SD,Douglas County,36.5,78.902975927,23.0,,2024
46045,SD,Edmunds County,35.099999999999994,79.762346244,22.2,,2024
46047,SD,Fall River County,36.6,73.961371247,26.400000000000002,,2024
46049,SD,Faulk County,35.6,80.785486832,23.9,,2024
46051,SD,Grant County,36.9,77.647165068,22.1,,2024
46053,SD,Gregory County,38.5,74.28013877,25.5,,2024
46055,SD,Haakon County,36.5,79.073190181,25.8,,2024
46057,SD,Hamlin County,36.8,76.45861206,22.5,,2024
46059,SD,Hand County,36.4,80.523250476,20.599999999999998,,2024
46061,SD,Hanson County,35.4,77.549898544,21.8,,2024
46063,SD,Harding County,36.1,78.035495591,22.0,,2024
46065,SD,Hughes County,36.0,75.890904385,21.099999999999998,,2024
46067,SD,Hutchinson County,35.6,78.701801314,22.7,,2024
46069,SD,Hyde County,36.7,78.035495591,22.0,,2024
46071,SD,Jackson County,38.7,66.058822343,32.800000000000004,,2024
46073,SD,Jerauld County,36.4,81.717699249,22.6,,2024
46075,SD,Jones County,35.3,78.035495591,20.4,,2024
46077,SD,Kingsbury County,35.4,80.453547552,21.3,,2024
46079,SD,Lake County,34.4,81.769228702,21.3,,2024
46081,SD,Lawrence County,32.0,79.783585666,21.9,,2024
46083,SD,Lincoln County,34.0,84.114872528,19.3,,2024
46085,SD,Lyman County,41.099999999999994,70.894017843,28.1,,2024
46087,SD,McCook County,34.599999999999994,75.717437176,21.099999999999998,,2024
46089,SD,McPherson County,36.3,79.412969015,24.9,,2024
46091,SD,Marshall County,35.6,82.315104628,21.3,,2024
46093,SD,Meade County,33.6,79.035854475,22.1,,2024
46095,SD,Mellette County,43.3,65.924109206,38.2,,2024
46097,SD,Miner County,36.4,77.086364862,23.799999999999997,,2024
46099,SD,Minnehaha County,35.5,76.958351022,22.0,,2024
46101,SD,Moody County,33.7,77.791193272,22.0,,2024
46102,SD,Oglala Lakota County,46.800000000000004,60.104939029,39.5,,2024
46103,SD,Pennington County,35.8,76.429444386,22.6,,2024
46105,SD,Perkins County,35.6,78.935163372,23.400000000000002,,2024
46107,SD,Potter County,36.9,81.872488929,22.6,,2024
46109,SD,Roberts County,44.9,73.37415688,29.599999999999998,,2024
46111,SD,Sanborn County,36.1,76.603926511,24.099999999999998,,2024
46115,SD,Spink County,35.9,78.824994835,21.6,,2024
46117,SD,Stanley County,34.2,81.176123432,19.900000000000002,,2024
46119,SD,Sully County,35.4,78.035495591,21.3,,2024
46121,SD,Todd County,47.3,61.355812939,40.5,,2024
46123,SD,Tripp County,38.3,74.927943335,27.500000000000004,,2024
46125,SD,Turner County,34.599999999999994,78.035495591,22.6,,2024
46127,SD,Union County,38.2,80.032086808,19.900000000000002,,2024
46129,SD,Walworth County,36.3,77.365773586,23.9,,2024
46135,SD,Yankton County,36.5,78.8493179,22.1,,2024
46137,SD,Ziebach County,48.4,68.450235072,35.0,,2024
47001,TN,Anderson County,38.3,73.279104815,31.0,,2024
47003,TN,Bedford County,36.7,73.057586233,30.5,,2024
47005,TN,Benton County,35.3,71.300065515,34.300000000000004,,2024
47007,TN,Bledsoe County,37.5,76.538868789,32.9,,2024
47009,TN,Blount County,32.300000000000004,75.844924564,26.1,,2024
47011,TN,Bradley County,40.2,74.257485339,28.799999999999997,,2024
47013,TN,Campbell County,40.6,69.97981215,33.800000000000004,,2024
47015,TN,Cannon County,35.699999999999996,71.562846798,30.5,,2024
47017,TN,Carroll County,37.2,71.810447545,29.4,,2024
47019,TN,Carter County,38.4,73.103637302,29.4,,2024
47021,TN,Cheatham County,33.4,72.842616358,27.700000000000003,,2024
47023,TN,Chester County,36.9,73.418750583,31.6,,2024
47025,TN,Claiborne County,36.9,71.880001541,32.300000000000004,,2024
47027,TN,Clay County,36.7,72.591076745,34.5,,2024
47029,TN,Cocke County,39.0,69.57945298,33.5,,2024
47031,TN,Coffee County,38.2,72.901320942,30.4,,2024
47033,TN,Crockett County,37.2,72.694295437,33.1,,2024
47035,TN,Cumberland County,37.2,74.368438788,30.3,,2024
47037,TN,Davidson County,32.6,75.44055353,24.7,,2024
47039,TN,Decatur County,36.9,71.741777,31.6,,2024
47041,TN,DeKalb County,36.0,71.246972435,32.800000000000004,,2024
47043,TN,Dickson County,36.6,73.361823097,28.1,,2024
47045,TN,Dyer County,34.5,70.666911589,30.599999999999998,,2024
47047,TN,Fayette County,32.4,76.175978629,28.199999999999996,,2024
47049,TN,Fentress County,35.3,71.177963289,33.4,,2024
47051,TN,Franklin County,39.7,74.318867774,28.999999999999996,,2024
47053,TN,Gibson County,38.6,70.813746692,31.6,,2024
47055,TN,Giles County,33.7,71.982391806,30.599999999999998,,2024
47057,TN,Grainger County,38.7,71.701679864,32.5,,2024
47059,TN,Greene County,37.3,72.428206777,31.4,,2024
47061,TN,Grundy County,38.2,69.849923419,32.7,,2024
47063,TN,Hamblen County,38.4,71.945203545,31.900000000000002,,2024
47065,TN,Hamilton County,35.0,75.97357541,25.4,,2024
47067,TN,Hancock County,38.9,71.243274985,36.9,,2024
47069,TN,Hardeman County,40.6,71.90604544,36.0,,2024
47071,TN,Hardin County,37.0,70.836444462,31.8,,2024
47073,TN,Hawkins County,37.5,72.05272671,30.7,,2024
47075,TN,Haywood County,42.8,71.147799739,37.6,,2024
47077,TN,Henderson County,38.800000000000004,72.821217782,30.8,,2024
47079,TN,Henry County,38.6,72.159324395,31.7,,2024
47081,TN,Hickman County,37.0,71.790929988,30.599999999999998,,2024
47083,TN,Houston County,36.199999999999996,71.545385619,30.5,,2024
47085,TN,Humphreys County,36.9,71.597428917,29.799999999999997,,2024
47087,TN,Jackson County,36.4,73.492784318,31.6,,2024
47089,TN,Jefferson County,34.699999999999996,73.800526191,28.000000000000004,,2024
47091,TN,Johnson County,35.9,73.229196637,33.6,,2024
47093,TN,Knox County,36.4,74.883752127,25.3,,2024
47095,TN,Lake County,41.4,70.124591583,37.6,,2024
47097,TN,Lauderdale County,41.4,71.886957526,37.1,,2024
47099,TN,Lawrence County,40.9,72.749489104,32.800000000000004,,2024
47101,TN,Lewis County,37.4,71.7183009,33.800000000000004,,2024
47103,TN,Lincoln County,36.199999999999996,72.837798458,29.7,,2024
47105,TN,Loudon County,34.1,76.170117064,27.200000000000003,,2024
47107,TN,McMinn County,35.0,72.169347773,30.9,,2024
47109,TN,McNairy County,36.9,71.435566071,32.2,,2024
47111,TN,Macon County,36.5,73.172926701,33.1,,2024
47113,TN,Madison County,41.099999999999994,73.962070652,32.0,,2024
47115,TN,Marion County,34.1,73.228878283,31.1,,2024
47117,TN,Marshall County,32.4,73.703711558,31.0,,2024
47119,TN,Maury County,31.0,75.291712548,28.599999999999998,,2024
47121,TN,Meigs County,36.4,70.753242984,30.9,,2024
47123,TN,Monroe County,35.0,72.10800895,32.6,,2024
47125,TN,Montgomery County,38.4,74.234882414,26.700000000000003,,2024
47127,TN,Moore County,34.699999999999996,77.406548536,28.999999999999996,,2024
47129,TN,Morgan County,35.699999999999996,73.189794062,33.300000000000004,,2024
47131,TN,Obion County,36.4,72.826164753,32.6,,2024
47133,TN,Overton County,37.9,72.374687671,31.4,,2024
47135,TN,Perry County,37.3,73.429068591,33.7,,2024
47137,TN,Pickett County,37.0,76.118367913,32.6,,2024
47139,TN,Polk County,37.6,71.69567306,29.2,,2024
47141,TN,Putnam County,34.8,74.34861991,30.099999999999998,,2024
47143,TN,Rhea County,40.9,72.446134546,31.6,,2024
47145,TN,Roane County,36.4,73.077893906,26.900000000000002,,2024
47147,TN,Robertson County,34.1,73.578147903,27.500000000000004,,2024
47149,TN,Rutherford County,34.699999999999996,76.170790175,26.6,,2024
47151,TN,Scott County,37.1,71.781880971,35.699999999999996,,2024
47153,TN,Sequatchie County,37.3,75.520173,33.1,,2024
47155,TN,Sevier County,40.400000000000006,73.975480288,30.599999999999998,,2024
47157,TN,Shelby County,38.2,72.540833877,28.9,,2024
47159,TN,Smith County,37.0,73.646297222,29.599999999999998,,2024
47161,TN,Stewart County,34.4,73.944997526,29.099999999999998,,2024
47163,TN,Sullivan County,36.199999999999996,73.450207754,29.599999999999998,,2024
47165,TN,Sumner County,34.9,76.234529864,24.9,,2024
47167,TN,Tipton County,41.4,73.547046017,28.499999999999996,,2024
47169,TN,Trousdale County,36.3,73.666999054,29.5,,2024
47171,TN,Unicoi County,38.1,71.776460505,30.5,,2024
47173,TN,Union County,37.6,70.958396675,32.1,,2024
47175,TN,Van Buren County,39.5,69.073560874,34.8,,2024
47177,TN,Warren County,36.4,73.049975812,32.0,,2024
47179,TN,Washington County,29.099999999999998,74.319844544,26.200000000000003,,2024
47181,TN,Wayne County,37.0,74.162749516,32.5,,2024
47183,TN,Weakley County,37.3,74.013482133,31.3,,2024
47185,TN,White County,36.1,73.299233612,31.900000000000002,,2024
47187,TN,Williamson County,27.6,81.256807928,18.5,,2024
47189,TN,Wilson County,31.2,76.582352365,24.6,,2024
48001,TX,Anderson County,42.3,71.975954894,28.999999999999996,,2024
48003,TX,Andrews County,39.300000000000004,75.094456096,30.7,,2024
48005,TX,Angelina County,43.0,73.350723002,32.0,,2024
48007,TX,Aransas County,37.6,73.003033243,27.900000000000002,,2024
48009,TX,Archer County,36.1,78.018348539,23.5,,2024
48011,TX,Armstrong County,33.7,72.070324222,20.7,,2024
48013,TX,Atascosa County,40.0,74.987414437,30.599999999999998,,2024
48015,TX,Austin County,35.6,77.38454302,26.0,,2024
48017,TX,Bailey County,38.2,74.370226339,31.3,,2024
48019,TX,Bandera County,35.3,77.542503313,23.599999999999998,,2024
48021,TX,Bastrop County,36.7,77.35583404,25.6,,2024
48023,TX,Baylor County,36.7,70.653123407,25.7,,2024
48025,TX,Bee County,41.199999999999996,73.432364028,32.2,,2024
48027,TX,Bell County,40.1,76.042376213,27.0,,2024
48029,TX,Bexar County,38.800000000000004,76.737759046,25.4,,2024
48031,TX,Blanco County,35.5,78.668104599,23.0,,2024
48033,TX,Borden County,32.5,74.771561421,19.3,,2024
48035,TX,Bosque County,35.8,75.046700951,25.7,,2024
48037,TX,Bowie County,39.7,73.176606277,27.200000000000003,,2024
48039,TX,Brazoria County,37.9,77.473502527,25.2,,2024
48041,TX,Brazos County,34.699999999999996,79.200566562,24.8,,2024
48043,TX,Brewster County,35.699999999999996,78.82157262,23.3,,2024
48045,TX,Briscoe County,40.8,74.771561421,31.0,,2024
48047,TX,Brooks County,44.5,70.930785547,39.900000000000006,,2024
48049,TX,Brown County,37.7,73.180953246,26.400000000000002,,2024
48051,TX,Burleson County,35.9,74.860496804,26.3,,2024
48053,TX,Burnet County,35.9,77.428715149,24.3,,2024
48055,TX,Caldwell County,40.8,75.840501723,31.7,,2024
48057,TX,Calhoun County,36.8,76.089901956,28.9,,2024
48059,TX,Callahan County,35.8,74.104926034,23.3,,2024
48061,TX,Cameron County,44.6,77.284241749,35.3,,2024
48063,TX,Camp County,39.900000000000006,72.330608213,28.999999999999996,,2024
48065,TX,Carson County,34.9,73.582494465,22.1,,2024
48067,TX,Cass County,40.5,72.087578024,30.099999999999998,,2024
48069,TX,Castro County,38.4,75.942520069,30.7,,2024
48071,TX,Chambers County,38.6,76.11012306,24.6,,2024
48073,TX,Cherokee County,40.1,73.290724996,29.5,,2024
48075,TX,Childress County,38.6,74.086740159,28.499999999999996,,2024
48077,TX,Clay County,35.699999999999996,75.908283199,22.900000000000002,,2024
48079,TX,Cochran County,43.3,72.009938788,39.2,,2024
48081,TX,Coke County,36.8,75.582870845,26.700000000000003,,2024
48083,TX,Coleman County,36.9,70.236510715,27.0,,2024
48085,TX,Collin County,26.700000000000003,81.559063937,19.400000000000002,,2024
48087,TX,Collingsworth County,39.300000000000004,72.33497217,31.0,,2024
48089,TX,Colorado County,38.2,74.378458425,28.199999999999996,,2024
48091,TX,Comal County,31.3,78.3332791,20.7,,2024
48093,TX,Comanche County,37.4,75.026293359,26.3,,2024
48095,TX,Concho County,37.3,81.651817786,29.2,,2024
48097,TX,Cooke County,35.4,76.509720547,25.3,,2024
48099,TX,Coryell County,42.199999999999996,75.650198476,26.400000000000002,,2024
48101,TX,Cottle County,41.0,74.771561421,31.6,,2024
48103,TX,Crane County,38.0,74.650561028,29.7,,2024
48105,TX,Crockett County,38.5,71.209038586,28.499999999999996,,2024
48107,TX,Crosby County,41.3,70.710047915,34.599999999999994,,2024
48109,TX,Culberson County,42.5,73.745278157,39.2,,2024
48111,TX,Dallam County,40.1,71.616689793,34.300000000000004,,2024
48113,TX,Dallas County,35.099999999999994,77.282487655,28.799999999999997,,2024
48115,TX,Dawson County,41.0,72.625649788,37.6,,2024
48117,TX,Deaf Smith County,42.6,74.375756859,34.4,,2024
48119,TX,Delta County,37.7,73.662250385,25.5,,2024
48121,TX,Denton County,31.6,80.918702702,19.6,,2024
48123,TX,DeWitt County,39.300000000000004,74.768164271,30.0,,2024
48125,TX,Dickens County,39.0,72.955398038,28.599999999999998,,2024
48127,TX,Dimmit County,45.7,72.233942329,45.0,,2024
48129,TX,Donley County,37.4,71.566877716,26.0,,2024
48131,TX,Duval County,42.0,72.209746593,36.8,,2024
48133,TX,Eastland County,37.8,72.386835743,27.6,,2024
48135,TX,Ector County,38.5,72.426337844,32.0,,2024
48137,TX,Edwards County,40.1,75.160731664,34.300000000000004,,2024
48139,TX,Ellis County,37.4,77.096021775,23.0,,2024
48141,TX,El Paso County,37.6,77.028850018,29.5,,2024
48143,TX,Erath County,36.7,77.390586206,25.7,,2024
48145,TX,Falls County,42.9,74.941350356,33.1,,2024
48147,TX,Fannin County,39.0,74.35911995,25.6,,2024
48149,TX,Fayette County,36.3,77.433686639,24.8,,2024
48151,TX,Fisher County,37.2,75.060643987,25.900000000000002,,2024
48153,TX,Floyd County,39.900000000000006,72.793796913,30.599999999999998,,2024
48155,TX,Foard County,39.6,74.771561421,31.2,,2024
48157,TX,Fort Bend County,30.0,81.400048823,22.900000000000002,,2024
48159,TX,Franklin County,33.2,75.96670469,21.7,,2024
48161,TX,Freestone County,38.4,74.74834156,27.700000000000003,,2024
48163,TX,Frio County,42.199999999999996,73.753342423,37.7,,2024
48165,TX,Gaines County,37.4,74.868771268,31.7,,2024
48167,TX,Galveston County,34.2,76.461745775,24.3,,2024
48169,TX,Garza County,38.2,75.68824236,31.0,,2024
48171,TX,Gillespie County,34.4,79.802827336,22.3,,2024
48173,TX,Glasscock County,36.6,74.771561421,26.1,,2024
48175,TX,Goliad County,37.9,78.954313144,27.0,,2024
48177,TX,Gonzales County,39.800000000000004,75.138759598,32.9,,2024
48179,TX,Gray County,39.7,72.761206039,28.999999999999996,,2024
48181,TX,Grayson County,37.2,74.771561421,23.9,,2024
48183,TX,Gregg County,39.6,72.847899846,28.299999999999997,,2024
48185,TX,Grimes County,41.3,74.932500861,28.4,,2024
48187,TX,Guadalupe County,37.6,78.411508609,25.6,,2024
48189,TX,Hale County,41.4,73.056074741,32.7,,2024
48191,TX,Hall County,40.300000000000004,75.136747201,31.0,,2024
48193,TX,Hamilton County,37.0,74.006540724,27.6,,2024
48195,TX,Hansford County,39.1,78.067415434,31.4,,2024
48197,TX,Hardeman County,37.7,74.836819011,26.5,,2024
48199,TX,Hardin County,35.699999999999996,74.084700451,27.1,,2024
48201,TX,Harris County,36.5,77.876306428,27.800000000000004,,2024
48203,TX,Harrison County,38.6,74.526169349,27.200000000000003,,2024
48205,TX,Hartley County,35.099999999999994,80.110339186,22.8,,2024
48207,TX,Haskell County,38.6,74.837359925,30.9,,2024
48209,TX,Hays County,30.2,79.815204776,23.799999999999997,,2024
48211,TX,Hemphill County,35.4,81.098678341,24.3,,2024
48213,TX,Henderson County,37.3,72.809963856,27.500000000000004,,2024
48215,TX,Hidalgo County,44.5,77.924314094,33.800000000000004,,2024
48217,TX,Hill County,38.1,73.171883916,26.400000000000002,,2024
48219,TX,Hockley County,38.5,72.30338692,31.2,,2024
48221,TX,Hood County,33.2,76.428674358,21.9,,2024
48223,TX,Hopkins County,38.0,74.643686209,27.0,,2024
48225,TX,Houston County,38.800000000000004,74.115829509,32.2,,2024
48227,TX,Howard County,39.6,72.809805407,30.3,,2024
48229,TX,Hudspeth County,44.4,78.542491092,42.199999999999996,,2024
48231,TX,Hunt County,40.5,74.738031451,25.7,,2024
48233,TX,Hutchinson County,37.1,71.361242286,26.1,,2024
48235,TX,Irion County,36.4,74.771561421,24.6,,2024
48237,TX,Jack County,38.4,75.078238147,28.999999999999996,,2024
48239,TX,Jackson County,37.0,76.546335445,27.6,,2024
48241,TX,Jasper County,39.5,71.955296203,31.7,,2024
48243,TX,Jeff Davis County,39.6,80.050870348,29.5,,2024
48245,TX,Jefferson County,38.800000000000004,73.973370678,32.4,,2024
48247,TX,Jim Hogg County,43.3,72.894526121,39.2,,2024
48249,TX,Jim Wells County,42.4,72.201117395,35.3,,2024
48251,TX,Johnson County,35.6,75.640469638,25.5,,2024
48253,TX,Jones County,39.1,74.598848089,29.7,,2024
48255,TX,Karnes County,40.400000000000006,74.893498672,32.800000000000004,,2024
48257,TX,Kaufman County,36.6,74.785786189,27.0,,2024
48259,TX,Kendall County,32.4,80.687511964,19.0,,2024
48261,TX,Kenedy County,43.1,74.771561421,35.699999999999996,,2024
48263,TX,Kent County,33.900000000000006,74.771561421,21.6,,2024
48265,TX,Kerr County,34.699999999999996,76.336632393,25.0,,2024
48267,TX,Kimble County,36.6,76.934279951,26.700000000000003,,2024
48269,TX,King County,40.0,74.771561421,32.2,,2024
48271,TX,Kinney County,40.8,77.463529988,31.900000000000002,,2024
48273,TX,Kleberg County,40.400000000000006,73.320731436,33.0,,2024
48275,TX,Knox County,38.6,71.661114061,30.099999999999998,,2024
48277,TX,Lamar County,37.7,72.51684515,27.400000000000002,,2024
48279,TX,Lamb County,40.400000000000006,73.054622364,34.2,,2024
48281,TX,Lampasas County,39.1,75.881450295,25.2,,2024
48283,TX,La Salle County,41.4,75.006452923,36.7,,2024
48285,TX,Lavaca County,36.7,77.65354411,26.400000000000002,,2024
48287,TX,Lee County,37.9,76.36298506,28.1,,2024
48289,TX,Leon County,38.1,75.409605404,28.4,,2024
48291,TX,Liberty County,41.099999999999994,72.924219932,31.3,,2024
48293,TX,Limestone County,39.5,73.13097294,30.0,,2024
48295,TX,Lipscomb County,36.9,78.204763233,25.1,,2024
48297,TX,Live Oak County,40.0,77.602206332,32.2,,2024
48299,TX,Llano County,35.0,77.058825929,22.900000000000002,,2024
48301,TX,Loving County,32.4,74.771561421,19.3,,2024
48303,TX,Lubbock County,40.0,74.014190112,27.500000000000004,,2024
48305,TX,Lynn County,40.300000000000004,72.288531981,31.0,,2024
48307,TX,McCulloch County,38.3,72.329668584,29.299999999999997,,2024
48309,TX,McLennan County,39.2,75.779218198,28.000000000000004,,2024
48311,TX,McMullen County,40.5,74.771561421,31.6,,2024
48313,TX,Madison County,39.1,74.224188133,29.4,,2024
48315,TX,Marion County,39.800000000000004,72.342809389,28.9,,2024
48317,TX,Martin County,36.3,72.996534351,27.500000000000004,,2024
48319,TX,Mason County,33.5,80.526298992,21.8,,2024
48321,TX,Matagorda County,40.6,74.143746082,31.3,,2024
48323,TX,Maverick County,43.1,73.754114952,39.7,,2024
48325,TX,Medina County,37.7,76.630280137,27.0,,2024
48327,TX,Menard County,37.8,76.87704374,27.400000000000002,,2024
48329,TX,Midland County,35.5,76.46492932,26.5,,2024
48331,TX,Milam County,37.7,75.151244434,28.499999999999996,,2024
48333,TX,Mills County,36.1,75.886264828,24.7,,2024
48335,TX,Mitchell County,39.300000000000004,73.863088366,30.9,,2024
48337,TX,Montague County,36.199999999999996,71.276959911,25.3,,2024
48339,TX,Montgomery County,34.4,78.4210169,22.0,,2024
48341,TX,Moore County,38.0,75.343922699,32.2,,2024
48343,TX,Morris County,39.7,72.704654349,27.900000000000002,,2024
48345,TX,Motley County,36.199999999999996,74.771561421,24.6,,2024
48347,TX,Nacogdoches County,41.9,74.163245703,28.7,,2024
48349,TX,Navarro County,39.2,73.793969717,29.299999999999997,,2024
48351,TX,Newton County,42.1,73.365187027,32.300000000000004,,2024
48353,TX,Nolan County,39.2,73.276922531,31.8,,2024
48355,TX,Nueces County,40.5,75.492289209,29.799999999999997,,2024
48357,TX,Ochiltree County,39.0,75.112987116,29.9,,2024
48359,TX,Oldham County,36.6,77.239105226,25.1,,2024
48361,TX,Orange County,37.5,72.567207914,25.7,,2024
48363,TX,Palo Pinto County,39.300000000000004,73.9951709,27.400000000000002,,2024
48365,TX,Panola County,40.6,72.131825554,26.5,,2024
48367,TX,Parker County,37.1,77.20708416,22.7,,2024
48369,TX,Parmer County,39.4,76.028823489,31.8,,2024
48371,TX,Pecos County,41.099999999999994,73.801705216,34.599999999999994,,2024
48373,TX,Polk County,41.5,70.776093117,29.2,,2024
48375,TX,Potter County,39.900000000000006,71.071694195,32.800000000000004,,2024
48377,TX,Presidio County,44.3,83.110044274,43.4,,2024
48379,TX,Rains County,36.1,75.849974686,24.6,,2024
48381,TX,Randall County,40.1,77.06000764,22.3,,2024
48383,TX,Reagan County,39.5,75.997738383,29.099999999999998,,2024
48385,TX,Real County,39.7,73.244535847,31.3,,2024
48387,TX,Red River County,38.9,69.557492334,28.999999999999996,,2024
48389,TX,Reeves County,42.699999999999996,74.657089626,36.5,,2024
48391,TX,Refugio County,40.9,74.066029985,31.7,,2024
48393,TX,Roberts County,34.9,74.771561421,22.0,,2024
48395,TX,Robertson County,40.0,74.906613807,29.099999999999998,,2024
48397,TX,Rockwall County,32.4,79.601771955,19.2,,2024
48399,TX,Runnels County,38.0,73.150300581,28.599999999999998,,2024
48401,TX,Rusk County,38.3,74.653512481,27.500000000000004,,2024
48403,TX,Sabine County,37.7,71.226036256,27.200000000000003,,2024
48405,TX,San Augustine County,40.5,71.800579809,32.800000000000004,,2024
48407,TX,San Jacinto County,38.1,74.047948872,28.9,,2024
48409,TX,San Patricio County,42.0,73.994866134,31.900000000000002,,2024
48411,TX,San Saba County,38.1,76.350841334,29.5,,2024
48413,TX,Schleicher County,37.6,77.669135316,28.000000000000004,,2024
48415,TX,Scurry County,37.5,74.117564444,29.7,,2024
48417,TX,Shackelford County,34.1,79.018580177,21.7,,2024
48419,TX,Shelby County,40.699999999999996,72.207755132,31.7,,2024
48421,TX,Sherman County,36.9,79.334731003,28.1,,2024
48423,TX,Smith County,36.1,75.88311125,24.4,,2024
48425,TX,Somervell County,35.099999999999994,77.682260784,23.200000000000003,,2024
48427,TX,Starr County,44.2,74.296810231,43.0,,2024
48429,TX,Stephens County,36.5,73.698622776,27.1,,2024
48431,TX,Sterling County,36.6,74.771561421,24.8,,2024
48433,TX,Stonewall County,37.0,74.771561421,26.8,,2024
48435,TX,Sutton County,39.2,76.484479644,31.2,,2024
48437,TX,Swisher County,42.699999999999996,72.788338523,35.3,,2024
48439,TX,Tarrant County,34.9,77.455959517,25.3,,2024
48441,TX,Taylor County,34.699999999999996,73.783843743,24.9,,2024
48443,TX,Terrell County,39.2,74.771561421,29.599999999999998,,2024
48445,TX,Terry County,43.9,71.889195216,35.6,,2024
48447,TX,Throckmorton County,36.7,74.771561421,25.900000000000002,,2024
48449,TX,Titus County,40.2,74.953040181,32.0,,2024
48451,TX,Tom Green County,37.5,75.465099888,25.4,,2024
48453,TX,Travis County,28.000000000000004,80.639279379,18.5,,2024
48455,TX,Trinity County,39.2,73.177179543,29.4,,2024
48457,TX,Tyler County,40.0,72.368724608,29.2,,2024
48459,TX,Upshur County,36.3,74.354609372,27.1,,2024
48461,TX,Upton County,39.6,76.108281592,31.3,,2024
48463,TX,Uvalde County,40.1,73.467630015,33.4,,2024
48465,TX,Val Verde County,40.6,75.234477748,35.5,,2024
48467,TX,Van Zandt County,35.6,74.234895567,25.3,,2024
48469,TX,Victoria County,41.199999999999996,75.654707069,29.599999999999998,,2024
48471,TX,Walker County,38.5,77.134996918,28.9,,2024
48473,TX,Waller County,37.7,76.932470528,25.900000000000002,,2024
48475,TX,Ward County,39.900000000000006,74.322654527,31.7,,2024
48477,TX,Washington County,37.0,77.462475513,24.3,,2024
48479,TX,Webb County,44.3,76.788526824,36.1,,2024
48481,TX,Wharton County,39.1,74.633565119,29.299999999999997,,2024
48483,TX,Wheeler County,39.0,72.448989603,29.2,,2024
48485,TX,Wichita County,36.9,73.865050097,27.3,,2024
48487,TX,Wilbarger County,40.9,72.79947245,33.300000000000004,,2024
48489,TX,Willacy County,45.300000000000004,74.078617671,40.6,,2024
48491,TX,Williamson County,32.0,80.978874899,19.400000000000002,,2024
48493,TX,Wilson County,36.1,77.204738847,25.2,,2024
48495,TX,Winkler County,39.2,71.046044582,31.0,,2024
48497,TX,Wise County,36.5,75.620389468,25.2,,2024
48499,TX,Wood County,38.0,74.130148555,25.1,,2024
48501,TX,Yoakum County,39.0,73.652719809,30.8,,2024
48503,TX,Young County,36.1,72.237229237,25.5,,2024
48505,TX,Zapata County,43.8,75.748487007,42.3,,2024
48507,TX,Zavala County,45.0,71.274861082,41.4,,2024
49001,UT,Beaver County,32.9,75.450859476,19.1,,2024
49003,UT,Box Elder County,34.9,77.862193306,18.4,,2024
49005,UT,Cache County,32.800000000000004,80.705799604,18.3,,2024
49007,UT,Carbon County,39.1,73.747956451,22.5,,2024
49009,UT,Daggett County,34.1,78.146529379,18.2,,2024
49011,UT,Davis County,33.2,79.485640179,16.5,,2024
49013,UT,Duchesne County,33.5,75.363019335,21.6,,2024
49015,UT,Emery County,37.6,75.204697945,21.2,,2024
49017,UT,Garfield County,33.900000000000006,78.600163646,19.7,,2024
49019,UT,Grand County,31.2,79.84140426,20.0,,2024
49021,UT,Iron County,37.8,78.622654588,20.599999999999998,,2024
49023,UT,Juab County,37.1,77.420655984,19.6,,2024
49025,UT,Kane County,31.4,78.431331888,18.8,,2024
49027,UT,Millard County,34.2,77.279924163,20.3,,2024
49029,UT,Morgan County,30.599999999999998,80.967114284,14.6,,2024
49031,UT,Piute County,36.199999999999996,78.146529379,24.7,,2024
49033,UT,Rich County,33.7,81.995886544,19.3,,2024
49035,UT,Salt Lake County,30.8,78.822636529,19.1,,2024
